County,State,County Code,ZIP,USPS Default City for ZIP,USPS Default State for ZIP,% of County Residents in ZIP,County Population
Bear Lake County,Idaho,16007,83261,Paris,ID,0.07179799209005172,6552
Bear Lake County,Idaho,16007,83239,Georgetown,ID,0.06997261940979617,6552
Benewah County,Idaho,16009,83861,Saint Maries,ID,0.7309355793307535,9913
Benewah County,Idaho,16009,83870,Tensed,ID,0.030503073070794445,9913
Benewah County,Idaho,16009,83830,Fernwood,ID,0.05827452765763715,9913
Benewah County,Idaho,16009,83824,Desmet,ID,0.023674026860915093,9913
Benewah County,Idaho,16009,83866,Santa,ID,0.0006829046209879354,9913
Benewah County,Idaho,16009,83876,Worley,ID,0.0006829046209879354,9913
Benewah County,Idaho,16009,83833,Harrison,ID,0.0015934441156385158,9913
Benewah County,Idaho,16009,83851,Plummer,ID,0.15365353972228546,9913
Bingham County,Idaho,16011,83274,Shelley,ID,0.21766109785202864,48993
Bingham County,Idaho,16011,83402,Idaho Falls,ID,0.00010607265977194378,48993
Bingham County,Idaho,16011,83203,Fort Hall,ID,0,48993
Bingham County,Idaho,16011,83277,Springfield,ID,0.0032352161230442852,48993
Bingham County,Idaho,16011,83211,American Falls,ID,0.0004242906390877751,48993
Bingham County,Idaho,16011,83256,Moreland,ID,0.0042429063908777515,48993
Bingham County,Idaho,16011,83202,Pocatello,ID,0.020100769026783347,48993
Bingham County,Idaho,16011,83236,Firth,ID,0.04624767966056749,48993
Bingham County,Idaho,16011,83262,Pingree,ID,0.027048528241845664,48993
Bingham County,Idaho,16011,83215,Atomic City,ID,0.0016971625563511005,48993
Bingham County,Idaho,16011,83210,Aberdeen,ID,0.05844603553434102,48993
Bingham County,Idaho,16011,83404,Idaho Falls,ID,0.00015910898965791568,48993
Bingham County,Idaho,16011,83221,Blackfoot,ID,0.6144789180588703,48993
Bingham County,Idaho,16011,83218,Basalt,ID,0.006152214266772739,48993
Blaine County,Idaho,16013,83353,Sun Valley,ID,0.11263565520868193,24579
Blaine County,Idaho,16013,83313,Bellevue,ID,0.056987139647176936,24579
Blaine County,Idaho,16013,83352,Shoshone,ID,0.00014342400917913658,24579
Blaine County,Idaho,16013,83354,Sun Valley,ID,0.013147200841420854,24579
Blaine County,Idaho,16013,83333,Hailey,ID,0.46526748577711907,24579
Blaine County,Idaho,16013,83340,Ketchum,ID,0.3374288855954487,24579
Blaine County,Idaho,16013,83320,Carey,ID,0.014294592914853946,24579
Blaine County,Idaho,16013,83348,Picabo,ID,0.00009561600611942439,24579
Boise County,Idaho,16015,83602,Banks,ID,0.007920792079207921,8045
Boise County,Idaho,16015,83670,Sweet,ID,0.0033663366336633663,8045
Boise County,Idaho,16015,83629,Horseshoe Bend,ID,0.1906930693069307,8045
Boise County,Idaho,16015,83637,Lowman,ID,0.05643564356435644,8045
Boise County,Idaho,16015,83622,Garden Valley,ID,0.29227722772277226,8045
Boise County,Idaho,16015,83714,Garden City,ID,0.009108910891089108,8045
Boise County,Idaho,16015,83631,Idaho City,ID,0.11762376237623762,8045
Boise County,Idaho,16015,83666,Placerville,ID,0.013663366336633663,8045
Boise County,Idaho,16015,83716,Boise,ID,0.3089108910891089,8045
Bonner County,Idaho,16017,83860,Sagle,ID,0.16518548973718333,49456
Bonner County,Idaho,16017,83821,Coolin,ID,0.013662671178721655,49456
Bonner County,Idaho,16017,83869,Spirit Lake,ID,0.022865998292166102,49456
Bonner County,Idaho,16017,83836,Hope,ID,0.026186786425883173,49456
Bonner County,Idaho,16017,83813,Cocolalla,ID,0.021316297163098137,49456
Bonner County,Idaho,16017,83809,Careywood,ID,0.008191277396502104,49456
Bonner County,Idaho,16017,83841,Laclede,ID,0.004965368923748379,49456
Bonner County,Idaho,16017,83864,Sandpoint,ID,0.40285904045036214,49456
Bonner County,Idaho,16017,83804,Blanchard,ID,0.03323950789082514,49456
Bonner County,Idaho,16017,83811,Clark Fork,ID,0.02982384009614472,49456
Bonner County,Idaho,16017,83801,Athol,ID,0.019292197729213447,49456
Bonner County,Idaho,16017,83825,Dover,ID,0.007653625984376482,49456
Bonner County,Idaho,16017,83848,Nordman,ID,0.00936145988171669,49456
Bonner County,Idaho,16017,83822,Oldtown,ID,0.03554824630759986,49456
Bonner County,Idaho,16017,83803,Bayview,ID,0.0008539169486701034,49456
Bonner County,Idaho,16017,83840,Kootenai,ID,0.015623517505297448,49456
Bonner County,Idaho,16017,83865,Colburn,ID,0,49456
Bonner County,Idaho,16017,83856,Priest River,ID,0.12764477054935325,49456
Bonner County,Idaho,16017,83852,Ponderay,ID,0.05572598753913786,49456
Bonneville County,Idaho,16019,83454,Ucon,ID,0.0012901629493478491,127056
Bonneville County,Idaho,16019,83406,Idaho Falls,ID,0.1338764978261638,127056
Bonneville County,Idaho,16019,83404,Idaho Falls,ID,0.2221554557986639,127056
Bonneville County,Idaho,16019,83405,Idaho Falls,ID,0.019493831960694215,127056
Bonneville County,Idaho,16019,83402,Idaho Falls,ID,0.24249761408221696,127056
Bonneville County,Idaho,16019,83442,Rigby,ID,0.0008836732529779788,127056
Bonneville County,Idaho,16019,83285,Wayan,ID,0.0007422855325015023,127056
Bonneville County,Idaho,16019,83443,Ririe,ID,0.003393305291435439,127056
Bonneville County,Idaho,16019,83274,Shelley,ID,0.0007776324626206214,127056
Bonneville County,Idaho,16019,83428,Irwin,ID,0.0032519175709589624,127056
Bonneville County,Idaho,16019,83449,Swan Valley,ID,0.001219469089109611,127056
Bonneville County,Idaho,16019,83444,Roberts,ID,0.000017673465059559576,127056
Bonneville County,Idaho,16019,83403,Idaho Falls,ID,0.01786787317521473,127056
Bonneville County,Idaho,16019,83427,Iona,ID,0.01785019971015517,127056
Bonneville County,Idaho,16019,83401,Idaho Falls,ID,0.3346824078328797,127056
Boundary County,Idaho,16021,83805,Bonners Ferry,ID,0.6900634765625,12695
Boundary County,Idaho,16021,83853,Porthill,ID,0.0938720703125,12695
Boundary County,Idaho,16021,83826,Eastport,ID,0,12695
Boundary County,Idaho,16021,83845,Moyie Springs,ID,0.114501953125,12695
Boundary County,Idaho,16021,83847,Naples,ID,0.1015625,12695
Butte County,Idaho,16023,83255,Moore,ID,0.3373205741626794,2654
Butte County,Idaho,16023,83213,Arco,ID,0.5629984051036683,2654
Butte County,Idaho,16023,83244,Howe,ID,0.09968102073365231,2654
Camas County,Idaho,16025,83322,Corral,ID,0.15611814345991562,1155
Camas County,Idaho,16025,83352,Shoshone,ID,0.008438818565400843,1155
Camas County,Idaho,16025,83327,Fairfield,ID,0.8354430379746836,1155
Canyon County,Idaho,16027,83656,Notus,ID,0.0017272114309992888,242405
Canyon County,Idaho,16027,83605,Caldwell,ID,0.1634200633618739,242405
Canyon County,Idaho,16027,83660,Parma,ID,0.020911265667285506,242405
Canyon County,Idaho,16027,83653,Nampa,ID,0.017567679902463353,242405
Canyon County,Idaho,16027,83626,Greenleaf,ID,0.004692103780468656,242405
Canyon County,Idaho,16027,83644,Middleton,ID,0.07006751826502997,242405
Canyon County,Idaho,16027,83630,Huston,ID,0,242405
Canyon County,Idaho,16027,83676,Wilder,ID,0.018685287298992305,242405
Canyon County,Idaho,16027,83669,Star,ID,0.005273998540644888,242405
Canyon County,Idaho,16027,83641,Melba,ID,0.009282606888525589,242405
Canyon County,Idaho,16027,83687,Nampa,ID,0.1813202545558665,242405
Canyon County,Idaho,16027,83606,Caldwell,ID,0.007583104731820407,242405
Canyon County,Idaho,16027,83607,Caldwell,ID,0.14689609945782187,242405
Canyon County,Idaho,16027,83634,Kuna,ID,0.002549253235057774,242405
Canyon County,Idaho,16027,83651,Nampa,ID,0.13661595869470844,242405
Canyon County,Idaho,16027,83686,Nampa,ID,0.21340759418844155,242405
Caribou County,Idaho,16029,83285,Wayan,ID,0.013724864347270986,7118
Caribou County,Idaho,16029,83217,Bancroft,ID,0.10884136610277689,7118
Caribou County,Idaho,16029,83241,Grace,ID,0.24768592403447176,7118
Caribou County,Idaho,16029,83276,Soda Springs,ID,0.6297478455154804,7118
Cassia County,Idaho,16031,83211,American Falls,ID,0.0024070864625457345,25165
Cassia County,Idaho,16031,83318,Burley,ID,0.7800885807818216,25165
Cassia County,Idaho,16031,83312,Almo,ID,0.005680724051607934,25165
Cassia County,Idaho,16031,83342,Malta,ID,0.05334103601001348,25165
Cassia County,Idaho,16031,83323,Declo,ID,0.07221259387637204,25165
Cassia County,Idaho,16031,83311,Albion,ID,0.020893510494896978,25165
Cassia County,Idaho,16031,83346,Oakley,ID,0.043231272867321396,25165
Cassia County,Idaho,16031,83344,Murtaugh,ID,0.007221259387637204,25165
Cassia County,Idaho,16031,83350,Rupert,ID,0.014923936067783555,25165
Clark County,Idaho,16033,83446,Spencer,ID,0.11552346570397112,776
Clark County,Idaho,16033,83423,Dubois,ID,0.8736462093862816,776
Clark County,Idaho,16033,83435,Monteview,ID,0.010830324909747292,776
Clearwater County,Idaho,16035,83537,Kendrick,ID,0.019105077928607342,8921
Clearwater County,Idaho,16035,83827,Elk River,ID,0.024384112619406737,8921
Clearwater County,Idaho,16035,83544,Orofino,ID,0.6890397184514832,8921
Clearwater County,Idaho,16035,83545,Peck,ID,0.002011060834590246,8921
Clearwater County,Idaho,16035,83520,Ahsahka,ID,0.03695324283559578,8921
Clearwater County,Idaho,16035,83541,Lenore,ID,0.0824534942182001,8921
Clearwater County,Idaho,16035,83553,Weippe,ID,0.0915032679738562,8921
Clearwater County,Idaho,16035,83546,Pierce,ID,0.05455002513826043,8921
Custer County,Idaho,16037,83278,Stanley,ID,0.05474452554744526,4411
Custer County,Idaho,16037,83255,Moore,ID,0.03604014598540146,4411
Custer County,Idaho,16037,83227,Clayton,ID,0.09534671532846715,4411
Custer County,Idaho,16037,83235,Ellis,ID,0.0072992700729927005,4411
Custer County,Idaho,16037,83226,Challis,ID,0.4936131386861314,4411
Custer County,Idaho,16037,83251,Mackay,ID,0.3056569343065693,4411
Custer County,Idaho,16037,83253,May,ID,0.0072992700729927005,4411
Elmore County,Idaho,16039,83648,Mountain Home Afb,ID,0.11046551370565315,29046
Elmore County,Idaho,16039,83716,Boise,ID,0.010527035340761501,29046
Elmore County,Idaho,16039,83624,Grand View,ID,0.0016405769362225716,29046
Elmore County,Idaho,16039,83633,King Hill,ID,0.013603117096178823,29046
Elmore County,Idaho,16039,83623,Glenns Ferry,ID,0.04456900676737986,29046
Elmore County,Idaho,16039,83647,Mountain Home,ID,0.7998496137808463,29046
Elmore County,Idaho,16039,83627,Hammett,ID,0.019345136372957823,29046
Franklin County,Idaho,16041,83232,Dayton,ID,0.021852237252861603,14715
Franklin County,Idaho,16041,83263,Preston,ID,0.7186958029830038,14715
Franklin County,Idaho,16041,83283,Thatcher,ID,0.007977800901838363,14715
Franklin County,Idaho,16041,83237,Franklin,ID,0.12209503988900451,14715
Franklin County,Idaho,16041,83241,Grace,ID,0.000346860908775581,14715
Franklin County,Idaho,16041,83228,Clifton,ID,0.0456122095039889,14715
Franklin County,Idaho,16041,83286,Weston,ID,0.08342004856052723,14715
Fremont County,Idaho,16043,83436,Newdale,ID,0.020652898067954697,13701
Fremont County,Idaho,16043,83445,Saint Anthony,ID,0.545802798134577,13701
Fremont County,Idaho,16043,83429,Island Park,ID,0.16155896069287143,13701
Fremont County,Idaho,16043,83433,Macks Inn,ID,0,13701
Fremont County,Idaho,16043,83438,Parker,ID,0.00916055962691539,13701
Fremont County,Idaho,16043,83421,Chester,ID,0.025816122584943372,13701
Fremont County,Idaho,16043,83448,Sugar City,ID,0.0014990006662225182,13701
Fremont County,Idaho,16043,83451,Teton,ID,0.03664223850766156,13701
Fremont County,Idaho,16043,83440,Rexburg,ID,0.03980679546968688,13701
Fremont County,Idaho,16043,83420,Ashton,ID,0.15906062624916723,13701
Gem County,Idaho,16045,83655,New Plymouth,ID,0.00010291242152927858,19854
Gem County,Idaho,16045,83657,Ola,ID,0.009570855202222908,19854
Gem County,Idaho,16045,83670,Sweet,ID,0.027992178655963776,19854
Gem County,Idaho,16045,83636,Letha,ID,0.008130081300813009,19854
Gem County,Idaho,16045,83617,Emmett,ID,0.9267263558711536,19854
Gem County,Idaho,16045,83607,Caldwell,ID,0.018730060718328702,19854
Gem County,Idaho,16045,83616,Eagle,ID,0.0020582484305855715,19854
Gem County,Idaho,16045,83629,Horseshoe Bend,ID,0.006689307399403108,19854
Gooding County,Idaho,16047,83355,Wendell,ID,0.37462834489593655,15740
Gooding County,Idaho,16047,83352,Shoshone,ID,0.00014158289678606824,15740
Gooding County,Idaho,16047,83330,Gooding,ID,0.39544103072348863,15740
Gooding County,Idaho,16047,83314,Bliss,ID,0.040492708480815515,15740
Gooding County,Idaho,16047,83332,Hagerman,ID,0.16423616027183915,15740
Gooding County,Idaho,16047,83338,Jerome,ID,0.014441455472178961,15740
Gooding County,Idaho,16047,83316,Buhl,ID,0.007220727736089481,15740
Gooding County,Idaho,16047,83337,Hill City,ID,0.0033979895228656376,15740
Idaho County,Idaho,16049,83539,Kooskia,ID,0.1220389433213444,17120
Idaho County,Idaho,16049,83554,White Bird,ID,0.04353218405060151,17120
Idaho County,Idaho,16049,83654,New Meadows,ID,0.008061515564926207,17120
Idaho County,Idaho,16049,83549,Riggins,ID,0.04936127992062508,17120
Idaho County,Idaho,16049,83525,Elk City,ID,0.031253875728636984,17120
Idaho County,Idaho,16049,83671,Warren,ID,0,17120
Idaho County,Idaho,16049,83542,Lucile,ID,0.009425772045144488,17120
Idaho County,Idaho,16049,83536,Kamiah,ID,0.16222249782959197,17120
Idaho County,Idaho,16049,83522,Cottonwood,ID,0.09190127744015875,17120
Idaho County,Idaho,16049,83552,Stites,ID,0.08756046136673695,17120
Idaho County,Idaho,16049,83531,Fenn,ID,0,17120
Idaho County,Idaho,16049,83530,Grangeville,ID,0.35594691802058787,17120
Idaho County,Idaho,16049,83526,Ferdinand,ID,0.01190623837281409,17120
Idaho County,Idaho,16049,83533,Greencreek,ID,0.009301748728761007,17120
Idaho County,Idaho,16049,83547,Pollock,ID,0.017487287610070693,17120
Jefferson County,Idaho,16051,83443,Ririe,ID,0.02062670060563504,32234
Jefferson County,Idaho,16051,83423,Dubois,ID,0.00008777319406653208,32234
Jefferson County,Idaho,16051,83425,Hamer,ID,0.020451154217501974,32234
Jefferson County,Idaho,16051,83442,Rigby,ID,0.7762661283244098,32234
Jefferson County,Idaho,16051,83450,Terreton,ID,0.033441586939348726,32234
Jefferson County,Idaho,16051,83434,Menan,ID,0.04643201966119547,32234
Jefferson County,Idaho,16051,83401,Idaho Falls,ID,0.0037742473448608795,32234
Jefferson County,Idaho,16051,83402,Idaho Falls,ID,0.01097164925831651,32234
Jefferson County,Idaho,16051,83431,Lewisville,ID,0.026858597384358817,32234
Jefferson County,Idaho,16051,83435,Monteview,ID,0.017554638813306416,32234
Jefferson County,Idaho,16051,83444,Roberts,ID,0.04353550425699991,32234
Jerome County,Idaho,16053,83347,Paul,ID,0.005359490342805137,24788
Jerome County,Idaho,16053,83335,Hazelton,ID,0.07341490545050056,24788
Jerome County,Idaho,16053,83301,Twin Falls,ID,0.002325816563858833,24788
Jerome County,Idaho,16053,83338,Jerome,ID,0.8827990696733744,24788
Jerome County,Idaho,16053,83325,Eden,ID,0.036100717969461016,24788
Kootenai County,Idaho,16055,83803,Bayview,ID,0.0034800215128602614,177736
Kootenai County,Idaho,16055,83833,Harrison,ID,0.014078268847480148,177736
Kootenai County,Idaho,16055,83816,Coeur D Alene,ID,0.024592152024212513,177736
Kootenai County,Idaho,16055,83842,Medimont,ID,0.0008858236578189756,177736
Kootenai County,Idaho,16055,83835,Hayden,ID,0.14303942969829267,177736
Kootenai County,Idaho,16055,83815,Coeur D Alene,ID,0.18515823552363778,177736
Kootenai County,Idaho,16055,83814,Coeur D Alene,ID,0.17029959821569807,177736
Kootenai County,Idaho,16055,83877,Post Falls,ID,0.022852141267782382,177736
Kootenai County,Idaho,16055,83851,Plummer,ID,0.000010545519735940186,177736
Kootenai County,Idaho,16055,83854,Post Falls,ID,0.25776413890558597,177736
Kootenai County,Idaho,16055,83810,Cataldo,ID,0.005884400012654624,177736
Kootenai County,Idaho,16055,83869,Spirit Lake,ID,0.017421198603773187,177736
Kootenai County,Idaho,16055,83861,Saint Maries,ID,0.0029738365655351323,177736
Kootenai County,Idaho,16055,83876,Worley,ID,0.011737163466101427,177736
Kootenai County,Idaho,16055,83801,Athol,ID,0.03272274774062239,177736
Kootenai County,Idaho,16055,83858,Rathdrum,ID,0.10710029843820852,177736
Latah County,Idaho,16057,83855,Potlatch,ID,0.04658056320135507,40315
Latah County,Idaho,16057,83823,Deary,ID,0.03435316536099937,40315
Latah County,Idaho,16057,83824,Desmet,ID,0.0016938386618674571,40315
Latah County,Idaho,16057,83871,Troy,ID,0.04197543933940292,40315
Latah County,Idaho,16057,83872,Viola,ID,0.020326063942409486,40315
Latah County,Idaho,16057,83537,Kendrick,ID,0.019796739360575907,40315
Latah County,Idaho,16057,83857,Princeton,ID,0.018155833156891805,40315
Latah County,Idaho,16057,83844,Moscow,ID,0,40315
Latah County,Idaho,16057,83834,Harvard,ID,0.00539911073470252,40315
Latah County,Idaho,16057,83832,Genesee,ID,0.029695109040863858,40315
Latah County,Idaho,16057,83843,Moscow,ID,0.7649798856658904,40315
Latah County,Idaho,16057,83806,Bovill,ID,0.0038111369892017783,40315
Latah County,Idaho,16057,83535,Juliaetta,ID,0.013233114545839508,40315
Lemhi County,Idaho,16059,83229,Cobalt,ID,0.0003317299718029524,8166
Lemhi County,Idaho,16059,83466,North Fork,ID,0.03234367225078786,8166
Lemhi County,Idaho,16059,83235,Ellis,ID,0.0036490296898324765,8166
Lemhi County,Idaho,16059,83463,Gibbsonville,ID,0.01310333388621662,8166
Lemhi County,Idaho,16059,83462,Carmen,ID,0.020898988223586,8166
Lemhi County,Idaho,16059,83253,May,ID,0.015093713717034335,8166
Lemhi County,Idaho,16059,83467,Salmon,ID,0.8596782219273511,8166
Lemhi County,Idaho,16059,83465,Lemhi,ID,0.0013269198872118096,8166
Lemhi County,Idaho,16059,83469,Shoup,ID,0.007961519323270858,8166
Lemhi County,Idaho,16059,83468,Tendoy,ID,0.0003317299718029524,8166
Lemhi County,Idaho,16059,83464,Leadore,ID,0.04511527616520153,8166
Lemhi County,Idaho,16059,83226,Challis,ID,0.0001658649859014762,8166
Lewis County,Idaho,16061,83545,Peck,ID,0.024513947590870666,3649
Lewis County,Idaho,16061,83548,Reubens,ID,0.030431107354184278,3649
Lewis County,Idaho,16061,83543,Nezperce,ID,0.10650887573964497,3649
Lewis County,Idaho,16061,83523,Craigmont,ID,0.26627218934911245,3649
Lewis County,Idaho,16061,83522,Cottonwood,ID,0.0008453085376162299,3649
Lewis County,Idaho,16061,83544,Orofino,ID,0.00253592561284869,3649
Lewis County,Idaho,16061,83536,Kamiah,ID,0.4040574809805579,3649
Lewis County,Idaho,16061,83555,Winchester,ID,0.1301775147928994,3649
Lewis County,Idaho,16061,83524,Culdesac,ID,0.034657650042265425,3649
Lincoln County,Idaho,16063,83338,Jerome,ID,0,5276
Lincoln County,Idaho,16063,83330,Gooding,ID,0.00051440329218107,5276
Lincoln County,Idaho,16063,83352,Shoshone,ID,0.6502057613168725,5276
Lincoln County,Idaho,16063,83324,Dietrich,ID,0.13168724279835392,5276
Lincoln County,Idaho,16063,83327,Fairfield,ID,0.00051440329218107,5276
Lincoln County,Idaho,16063,83349,Richfield,ID,0.20318930041152264,5276
Lincoln County,Idaho,16063,83347,Paul,ID,0.013888888888888888,5276
Madison County,Idaho,16065,83451,Teton,ID,0.0013771915885375284,53578
Madison County,Idaho,16065,83436,Newdale,ID,0.0019068806610519624,53578
Madison County,Idaho,16065,83422,Driggs,ID,0.0001589067217543302,53578
Madison County,Idaho,16065,83441,Rexburg,ID,0,53578
Madison County,Idaho,16065,83460,Rexburg,ID,0.008422056252979501,53578
Madison County,Idaho,16065,83440,Rexburg,ID,0.9074103501244769,53578
Madison County,Idaho,16065,83434,Menan,ID,0.0055617352614015575,53578
Madison County,Idaho,16065,83448,Sugar City,ID,0.07442131468827798,53578
Madison County,Idaho,16065,83445,Saint Anthony,ID,0.0007415647015202076,53578
Minidoka County,Idaho,16067,83350,Rupert,ID,0.5118169786349026,21922
